emp_no,first_name,last_name,count
272009,Deborah,Woycyznski,2
487825,Hilari,Kropatsch,2
420013,Pranav,Syang,2
246081,Shaowen,Gill,2
214245,Kwan,Encarnacion,2
101657,Krisda,Herath,2
100486,Radhakrishnan,Maksimenko,2
277366,Susanna,Weisert,2
498729,Eberhardt,Servieres,2
496990,Tooru,Busillo,2
266990,Renny,Skrikant,2
487373,Ingmar,Huxford,2
240635,Manibrata,Lanphier,2
469958,Mikhail,Orlowska,2
427263,Weiyi,Pramanik,2
235088,Gilbert,Mersereau,2
424677,Patricia,Karcich,2
284559,Danny,Sooriamurthi,3
477563,Rimon,Vakili,2
105683,Sachar,Beeson,2
422587,Mohit,Speek,2
284083,Kannan,Ritcey,2
240341,Constantijn,Vendrig,2
291734,Serge,Heinisuo,2
257850,Cathie,Merks,3
436530,Marla,Bahk,2
417090,Takahira,Schaaf,2
275288,Sadegh,Sommen,2
238397,Niclas,Jiafu,2
242577,Vasilii,Crooks,2
453206,Marsja,Schaft,2
291944,Peternela,Swift,2
436645,Gil,Pouyioutas,2
458492,Aloys,Danley,2
201331,Aleksandar,Mamelak,2
292675,Munehiko,Ranze,2
446873,Lene,Perko,2
200362,Hilari,Stanfel,2
494392,Emdad,Ernst,2
290786,Janche,Simmen,2
480432,Domenick,Akiyama,2
412661,Utpal,Melichar,2
453686,Larisa,Lund,2
263366,Ewing,Bolotov,2
99772,Chenye,Magalhaes,2
495436,Palash,Trogemann,2
434274,Turgut,Katalagarianos,2
247127,Sadun,Hettesheimer,2
471870,Tze,Seiwald,2
444223,Krisda,Ramsay,2
218352,Christoper,Milicia,2
246609,Tianruo,Marrevee,2
202593,Leucio,Rodier,2
456101,Masako,Krone,2
289022,Bowen,Czap,2
452058,Hugh,Gaughan,2
417663,Muzhong,Stassinopoulos,2
293790,Premsyl,Perez,2
443419,Kazuyasu,Ernst,2
262566,Rafols,Ladret,3
273146,Arnd,Kaelbling,2
450672,Tzu,Stentiford,2
467200,Boguslaw,Uhrik,2
106441,Erzsebet,Narahari,2
448495,Goncalo,Scharstein,2
411867,Mana,Bressoud,2
451270,Harngdar,Uludag,2
471849,Jaihie,Benner,2
109311,Jianhui,Antonisse,2
104696,Lansing,Aseltine,2
438390,Shridhar,Leppanen,2
273933,Sreenivas,Parfitt,2
95219,Shaw,Porenta,2
241864,Taizo,Kandlur,2
428630,Jenwei,Orsini,2
262585,Hein,Weisert,2
290390,Xiaoqiu,Gornas,2
266179,Kwangjo,Hoppenstand,2
450748,Barun,Swist,2
405530,Lunjin,Turnbull,2
456216,Kenroku,Beausoleil,2
430020,Marc,Gustavson,2
479653,Conor,Reeken,2
403339,Yahiko,Reinhart,2
449257,Gaetan,Perez,2
405848,Constantino,Zschoche,2
442532,Marsal,Masamoto,2
204808,Olivera,Salverda,2
104939,Armond,Masamoto,2
106797,Aran,Raoux,2
451426,Tetsushi,Nitsche,2
493963,Junichi,Poehlman,2
480020,Prodip,Gips,2
204091,Akeno,Brender,2
109518,Mansur,Manders,2
220316,Sanjoy,Backhouse,2
295561,Guiseppe,Wrigley,2
240574,Berry,Erdi,2
222717,Masako,Zultner,2
286758,Mayumi,Binkley,2
461250,Sugwoo,Ballarin,2
239314,Jinya,Apsitis,2
271604,Phillip,Bael,2
248731,Tzvetan,Legleitner,2
411412,Hairong,Schaar,2
95477,Guttorm,Junot,2
438693,Rildo,Solares,2
260373,Anestis,Ruther,2
224147,Subhash,Naudin,2
105449,Renny,Eastman,2
457667,Mahmut,Kumaresan,2
107938,Moie,Gils,2
428374,Oscal,Merel,2
474941,Arvin,Azadmanesh,2
296186,Arunas,Fandrianto,3
281326,Guoxiang,Bahk,2
457713,Aris,Falby,2
207147,Syozo,Ertl,2
206387,Chinho,Melton,2
475051,Ulises,Vitiello,2
216660,Luerbio,Clemencon,2
285223,Alois,Pusterhofer,2
491612,Kien,Horswill,2
437683,Yolla,Ranst,2
432676,Leaf,Borovoy,2
221961,Boguslaw,Eterovic,2
202310,Krister,Perko,2
200380,Foong,Kriebel,2
255444,Luise,Swick,2
273789,Mona,Sewelson,2
491545,Sangeeta,Tanemo,2
101878,Tetsushi,Stroustrup,2
254585,Insup,Argence,2
498887,Kerryn,Demri,2
222784,Zejun,Milicic,2
248264,Niteen,Ligten,2
410902,Masaki,Perng,2
247533,Danai,Tokunaga,2
459046,JoAnna,Comellas,2
488910,Moto,Slutz,2
400302,Bezalel,Redmiles,2
436525,Abdulah,Langford,2
431214,Navid,DuCasse,2
487128,Tayeb,Samarati,2
496198,Volkmar,Panangaden,2
276880,Ramalingam,Kobuchi,2
213846,Arnd,Jansch,2
271922,Val,Kalefeld,2
242470,Tse,Constantine,2
248611,Reinhold,Itzigehl,2
402095,Shigeichiro,Godskesen,2
435810,Fumiya,Deyuan,2
445117,Wojceich,Jording,2
466784,Mohit,Schiper,3
256417,Eric,Ligten,2
97378,Krister,Vidya,2
107505,Vasilis,Ghemri,2
212905,Zhonghui,McClure,2
291514,Adel,Nicolson,2
205248,Aamer,Imataki,2
205945,Ottavia,Larfeldt,2
495038,Amalendu,Rotem,2
248023,Sverrir,Badache,2
207092,Hein,Schwabacher,2
273687,Bouchung,Beidas,2
417411,Dinah,Porotnikoff,2
477553,Douadi,Assaf,2
497023,Jamaludin,Nooteboom,2
449473,Magy,Gihr,2
249923,Bowen,Frijda,2
470212,Mark,Fraisse,2
485110,Masami,Henders,2
232966,Qunsheng,Rodite,2
442460,Leon,Ranon,2
230160,Bojan,Pagter,2
224998,Alain,Katzenelson,2
408463,Kolar,Bernatsky,2
96276,Luisa,Wossner,2
426154,Fay,Schmittgen,2
263105,Geoffrey,Albarhamtoshy,2
204024,Alenka,Eterovic,2
464300,Tonia,Gischer,2
444238,Zhenhua,Chiodo,2
213180,Aiman,Heuser,2
217664,Tadahiro,Viele,2
240722,Mandell,Onuegbe,2
222375,Somnath,Rajcani,2
299280,Etsuo,Usdin,2
443591,Haldun,Lamparter,2
434058,Masami,Eterovic,2
258577,Wuxu,Henseler,2
215968,Teiji,Erni,2
217975,Amabile,Kaelbling,2
224612,Marsha,Munck,2
235430,Nigel,Rikino,2
427867,Gill,Morrow,2
262486,Pranas,Farrow,2
218674,Toshiko,Lipner,2
461949,Duro,Laurillard,2
225677,Masaki,Baby,2
246073,Karoline,Pietrzykowski,2
471391,Janche,Ghandeharizadeh,3
477868,Kristen,Brandsma,2
489349,Foong,Schapire,2
477742,Odoardo,Garigliano,2
291218,Geraldo,Lunt,2
408626,Jianhua,Swan,2
418387,Bernt,Heuser,3
453155,Rosella,Matzov,2
438508,Lihong,Bruckman,3
442473,Berna,Birch,2
463110,Shooichi,Ohori,2
270149,Zhanqiu,Busillo,2
408397,Pranay,Ranon,2
457078,Panayotis,Babu,2
420567,Masali,Kambil,2
291097,Yongmao,Huttel,2
202661,Luise,Schueller,2
410706,Dhritiman,Dymetman,2
457005,Dharmaraja,Slutz,2
255143,Jessie,Bierman,2
277646,Oscar,Pettit,2
292080,Akeel,Bondorf,2
472010,Uriel,Bage,2
444389,Goh,Marchesini,2
489318,Uta,Stellhorn,2
484728,Mokhtar,Rosaz,2
471839,Christoph,Honiden,2
265872,Reuven,Alblas,2
466180,Troy,Lukaszewicz,2
226963,Weijing,Alpay,2
475756,Susumu,Ballarin,2
288212,Heon,Crelier,2
268416,Mahendra,Ermel,2
481348,Yuuichi,Arlazarov,2
421698,Flemming,Billawala,2
104870,Nectarios,Peltason,2
437841,Mokhtar,Versino,2
241880,Moty,Erev,2
446631,Nakhoon,Biros,2
103369,Xuejia,Mundy,2
483146,Jackson,Krybus,2
219903,Chinho,Petereit,2
453926,Kwee,Ginneken,2
288581,Chirstian,Granlund,2
457169,Yefim,Kading,2
458495,Ayonca,Bardell,2
227507,Zhenbing,Passino,2
104099,Debaprosad,Bernardinello,2
446690,Kyoichi,Gargeya,2
480416,Armond,Toyoshima,2
438335,Richard,Kushner,2
210135,Karsten,Poulakidas,2
413455,Gita,Luca,2
269330,Mooi,Lichtner,2
497916,Yuping,Kavanagh,2
493628,Cristinel,Hempstead,2
414129,Kristof,Speer,2
208966,Gregory,Cooley,2
204066,Rafail,Antonakopoulos,2
292732,Shigeaki,Poujol,2
264387,Janche,Laurillard,2
241099,Richara,Serov,2
402382,Huiqun,Dahlbom,2
452630,Girolamo,Stenning,2
458614,Bingning,Leppanen,2
251397,Ramachenga,Delgrange,2
293783,Barna,Karcich,2
488063,Seongbae,Yurov,2
498719,Cordelia,Zockler,2
499681,Kazuhito,Heemskerk,2
256160,Dayanand,Soloway,2
438835,Constantijn,Penz,2
263380,Haldon,Samarati,2
256596,Aiman,Zeilberger,2
481307,Hatsukazu,Pappas,2
240644,Aiichiro,Kusalik,2
415904,Howell,Matzov,3
257068,Chuanti,Mahmud,2
294845,Anneli,Gustavson,2
421871,Mohua,Chachaty,2
109448,Subhankar,Socorro,2
225594,Mariusz,Emmerich,2
202004,Ayakannu,Gladwell,2
104313,Makato,Thisen,2
467593,Mayuko,Reghbati,2
425637,Elrique,Kaelbling,2
267179,Shichao,Sadowski,3
204277,Gina,Wilharm,2
464144,Mostafa,Ashish,2
462918,Satosi,Iivonen,2
447092,Inderjeet,Lorho,2
436693,JoAnna,Sherertz,2
256671,Pranav,Kading,2
97025,Xuejia,Peot,2
202688,Soenke,Suppi,2
415912,Gadiel,Begiun,2
222690,Takahiro,Boreale,2
296712,Changho,Verspoor,2
491406,Karlis,Mondadori,2
445208,Chrisa,Karnin,2
458213,Suvo,Barriga,2
297402,Hailing,Ghemri,2
215290,Yakkov,Boissier,2
216615,Yechiam,Busillo,2
403471,Foong,Sudbeck,2
279495,Marie,Danecki,2
405382,Kamakshi,Mansanne,2
217919,Dmitri,Azulay,2
471585,Lucian,Uludag,2
298737,Aksel,Savasere,2
253880,Marke,Schiper,2
424181,Tsz,Motley,2
287020,Manu,Lalonde,2
215936,Diederik,Figueira,2
498752,Alassane,Bashian,2
254412,Akhilish,Vrecion,2
255748,Amalendu,Benner,2
99204,Denis,Bugaenko,2
224284,Samphel,Aingworth,2
291597,Kwangjo,Chinin,2
460918,Noritoshi,McClure,2
269022,Masoud,Gunderson,2
297405,Susanna,Eterovic,2
280644,Cedric,Heping,2
424304,Kokou,Deyuan,2
462759,Bodo,Kaiserswerth,2
449540,Wayne,Millington,2
462080,Guther,Larfeldt,2
440690,Arch,Cmelik,2
422393,Ramya,Schapire,2
266294,Gaurav,Rajala,2
427456,Arno,Harllee,2
237174,Juyoung,Dayang,2
418067,Stein,Basawa,2
215717,Hidekazu,Stavenow,2
215247,Tonny,Hellwagner,2
402692,Pohua,Kropp,2
465873,Paddy,Ishibashi,2
462910,Maria,Luff,2
419717,Rosalie,Tsunoo,2
449119,Tomofumi,Brickell,2
292457,Josyula,Erev,2
291304,Kamakshi,Bernardinello,2
253628,Ranan,Lorin,2
466692,Richard,Chiodo,2
95212,Feipei,Kobara,2
104427,Nathan,Krupka,2
466869,Flemming,Magalhaes,2
497935,Pradeep,Radivojevic,2
492419,Berto,Shanbhogue,2
444752,Debatosh,Eiron,2
452521,Richard,Rossi,2
266049,Odysseas,Delaune,2
460876,Vidar,Aingworth,2
408822,Baziley,Farrag,2
292582,Nirmal,Bugrara,2
97466,Valdiodio,Marwedel,2
252703,Barna,Beausoleil,2
219102,Xiaoheng,Arlazarov,2
235594,Yannik,Heemskerk,2
416004,Huiqun,Uchoa,2
281655,Maja,Keohane,2
100436,Subhankar,Gini,2
258838,Zhensheng,Stanger,2
491958,Basim,Lorin,2
283854,Richara,Aloisi,2
235154,Ioana,Noriega,2
493035,Make,Yetto,2
212723,Haldon,Nooteboom,2
207685,Christoph,Peltason,2
252573,Rafael,Guardalben,2
415517,Yechezkel,Benveniste,2
237034,Chikako,Papadias,2
276764,Xiaoheng,Emmart,2
240112,Subbu,Marciano,2
459562,Lillian,Ferriere,2
471589,Jiong,Vuskovic,2
279906,Zhensheng,Pellegrinelli,2
94768,Geoffrey,Brattka,2
216722,Leen,Sudbeck,2
465880,Khoa,Wolniewicz,2
402247,Jordanka,Krohn,2
490857,Domenick,Hammerschmidt,2
201228,Shem,Jayawardene,2
415651,Zsolt,Klyachko,2
242144,Juyoung,Kampfer,2
469450,Xinglin,Ulupinar,2
275930,Nagui,Rosis,2
103997,Gennady,Schaaf,2
231353,Dinah,Schurmann,2
270416,Jianwen,Perly,3
251514,Shooichi,Carrere,2
219315,Martijn,Yoshizawa,2
299540,Shigehito,Holburn,2
481172,Jaana,Usery,2
410798,Fumiyo,Plumb,2
450044,Steen,Broder,2
417944,Kristinn,Serra,2
295940,Chinhyun,Shackell,2
108458,Shakhar,Noriega,2
230545,Bokyung,Baba,2
95531,Monique,Petersohn,2
101373,Neven,Driscoll,2
406752,Masaru,Antonakopoulos,2
105515,Mototsugu,Kandlur,3
403868,Filipe,Randi,2
246834,Gladys,Dusink,2
207448,Kristof,Dredge,2
249409,Mrinalini,Soicher,2
439216,Aimee,Mateescu,2
214147,Jianhua,Tzvieli,2
430878,Jinya,Siepmann,2
296733,Kwan,Hofstetter,2
434937,Oscal,Birdsall,2
221286,Marl,Matzen,2
477333,Guther,Lindqvist,2
489499,Fun,Nicolson,2
464794,Valeri,Tetzlaff,2
449505,Ferdinand,Shihab,2
293328,Takahiro,Madeira,2
293727,Vishv,Radwan,2
230116,Kristine,Wilfing,2
246108,Hatim,Gihr,2
205037,Ferdinand,Speek,2
212134,Halsur,Kalloufi,2
244148,Chikako,Heusch,2
105561,Mariangiola,Baja,2
235394,Visit,Ecklund,2
230401,Jiong,Gubsky,2
410516,Lucian,Badr,2
263414,Amalendu,Debuse,2
455436,Tommaso,Alencar,2
450878,Djelloul,Cannata,2
437330,Susumu,Ranai,2
258565,Tomofumi,Erdmenger,2
415496,Gritta,Awdeh,2
486550,Tianruo,Aamodt,2
103000,Xiong,Rajaraman,2
402947,Piyush,Mandell,2
200743,Annemarie,Roohalamini,2
290923,Qingxiang,Buchter,2
214422,JoAnna,Larfeldt,2
413858,Gregory,Veldwijk,3
443666,Bluma,Cherinka,2
209377,Gererd,Legleitner,2
451001,Kitty,Bottner,2
215733,Falguni,Krybus,2
227792,Woody,Ponthieu,2
278788,Unal,Lorys,2
425232,Djenana,Hutter,2
277898,Gererd,Bednarek,2
449104,Udi,Matzen,2
233335,Vitaly,Madeira,2
200151,Guangming,Verhoeff,2
288128,Zongyan,Rahimi,2
234523,Kazuhisa,Vandervoorde,2
227116,Steve,Teitelbaum,2
100046,Jayson,Jumpertz,2
100138,Changho,Prenel,2
107340,JiYoung,Peroz,2
210030,Guther,Heuser,2
244292,Khedija,Anick,2
295052,Florina,Decleir,2
270201,Lillian,Pileggi,2
97206,Susanne,Yeung,2
432054,Van,McAffer,2
245349,Xiaocheng,Falck,2
411139,Muneo,Sevcikova,2
454479,Hitomi,Cromarty,2
248085,Emdad,Marciano,2
418336,Georgy,Thimonier,2
97796,Jacopo,Schoegge,2
423634,Spyrose,Ananiadou,2
461232,Shin,Ranta,2
449496,Rimli,Hofmeyr,2
478102,Mahmut,Marquardt,2
432807,Alenka,Oppitz,2
214511,Masaki,Marquardt,2
411390,Masako,Jullig,2
222089,Harngdar,Validov,2
281529,Arumugam,Dichev,2
277127,Kirk,Luby,2
264356,Niteen,McAlpine,2
93877,Foong,Ghelli,2
104648,Cathie,DiGiano,2
434379,Mahendra,Wilharm,2
230659,Utz,Trachtenberg,2
437471,Zijian,Plesums,2
297539,Adit,Manderick,2
423275,Franziska,Jeansoulin,2
461456,Karsten,Keirsey,2
461907,Van,Negoita,2
423628,Candida,Baba,2
274606,Chaitali,Pardalos,2
222737,Kish,Murtagh,2
220722,Claudi,Slaats,2
103591,Moni,Vakili,2
103282,Randy,Trachtenberg,2
290368,Yechezkel,Pashtan,2
267425,Saniya,Khalil,3
276627,Dzung,Tempesti,2
96229,Werner,Constantine,2
483572,Bedrich,Stroustrup,2
452235,Mabhin,Serot,2
457973,Shahid,Maksimenko,2
226351,Rosella,Fordan,2
239735,Marit,Bhattacharjee,2
205551,DAIDA,Levasseur,2
260011,Rosalie,Falck,2
256035,Zeydy,Perna,2
490168,Lena,Delgrange,2
233106,Changho,Cools,2
270095,JoAnne,Matzov,2
490311,Shounak,Valiente,2
401999,Francoise,Sifakis,2
492297,Niteen,Ciolek,2
485672,IEEE,Staelin,2
218226,Hinrich,Panwar,2
237951,Arco,Lundstrom,2
468942,Jouni,Matzat,2
458966,Billie,Ciolek,2
298177,Quingbo,Akaboshi,2
107276,Maja,Badache,2
418254,Masamitsu,Beilner,2
292974,Jinpo,Sgarro,2
442426,Fay,Coney,2
470815,Tran,Pokrovskii,2
281956,Jessie,Bardell,2
480853,Reuven,Otillio,2
464531,Xiong,Gurbaxani,2
200684,Srinidhi,Cullers,2
483687,Radoslaw,Gunderson,2
269017,Prodip,Worfolk,2
251977,Bingning,Lienhardt,2
432008,Golgen,Masada,2
105324,Uwe,Morton,2
418073,Jiang,Ariola,2
407219,Ramachenga,Eldridge,2
260189,Stabislas,Salvesen,2
434114,Nobuyoshi,Portugali,2
488593,Venkatesan,Katalagarianos,2
408536,Kotesh,Saoudi,2
214825,Mack,Osgood,2
104933,Chinho,Himler,2
296753,Uriel,Bazelow,2
247968,Pintsang,Zweizig,2
244417,Krassimir,Diderrich,2
298452,Sangeeta,Nitsch,2
447840,Pranay,Schonegge,2
465856,Abdulla,Lunt,2
261266,Tadahiro,Bazelow,2
272419,Masanao,Kuhnemann,2
422900,Marc,Crabtree,2
201133,Chaitali,Stiles,2
456686,Erzsebet,Rothenberg,2
449999,Ashish,Rosen,2
469758,Krisda,Pell,2
450771,Lillian,Shanbhogue,2
460107,Arto,Greenaway,2
263148,Sasan,Streng,2
257652,Naftaly,Kirkerud,2
254978,Georgy,Pearson,2
106091,Mark,Nittel,2
241535,Zhiguo,Perl,2
423662,Shigeaki,Bharadwaj,2
299310,Arra,Kolvik,2
258216,Alper,Candan,2
440879,Gift,Gewali,2
483775,Moty,DuBourdieux,2
272446,Yonghong,Molenkamp,2
456005,Jordanka,Kamber,2
278523,Berni,Back,2
444530,Carrsten,Bael,2
223397,Jamaludin,Morris,3
251601,Jessie,Vural,2
218804,Feipei,Tischendorf,2
255650,Giri,Glowinski,2
464860,Tse,Leuchs,2
103426,Shigeaki,Koshiba,2
414917,Chikara,Delgrange,2
211207,Gino,Schmiedel,2
268211,Sverrir,Jansch,2
210091,Jaques,Christ,2
402240,Paloma,Olivero,2
229789,Feipei,Baby,2
411813,Premal,Hammerschmidt,2
265286,Inderjeet,Mahmud,2
284981,Anwar,Takkinen,2
480003,Uta,Brlek,2
480920,Flemming,Plumb,2
481228,Vishv,Cochrane,2
414134,Maja,Molberg,2
296321,Nimmagadda,Birsak,2
263071,Hideo,Constantine,2
94103,Kamran,Kitsuregawa,2
210354,Mihalis,Badr,2
460895,Tokuyasu,Crooks,2
442815,Kannan,Malinowski,2
412012,Mara,Anandan,2
275858,Tse,Krupka,2
299842,Fusako,Marrakchi,2
249726,Jinxi,Kalorkoti,2
206332,Houman,Luit,2
445377,Utpal,Erol,2
498511,Xinyu,Serov,2
429367,Kiyomitsu,Schlenzig,2
293332,Guadalupe,Veccia,2
490820,Kagan,Simmen,2
102707,Junichi,Back,2
409819,Gaetan,Pellegrinelli,2
416663,Chiranjit,Beeson,2
212579,Bernice,Comte,2
474812,Khun,Speel,2
457880,Chrisa,Segond,2
211787,Matt,McFarlin,2
228944,Tzu,Hmelo,2
491570,Arvin,Coney,3
94829,Uno,Daescu,2
460033,Paris,Ariola,2
432141,Marsha,Hebert,2
240982,Toshimori,Kawashima,2
204833,Edwin,Skafidas,2
242501,Huei,Zallocco,2
227130,Gao,Bednarek,2
264890,Serenella,Unno,2
232679,Lijie,Baca,2
481819,Mountaz,Pappas,2
403296,Seongbae,Backhouse,2
109910,Guadalupe,McConalogue,2
497398,Danil,Przulj,2
255646,Lubomir,DeMori,2
434995,Mads,Yoshimura,2
214007,Naraig,Suomi,2
483662,Otmar,Frolund,2
454745,Marjo,Vigier,2
218228,Francesca,Auyong,2
100949,DeForest,Neimat,2
409671,Domenico,Kornatzky,2
408080,Pranas,Ladret,2
248357,Pramod,Suermann,2
235098,Christ,Murtha,2
411366,Hatim,Schwaller,2
492408,Hyuncheol,Chaudhury,2
475842,Prodip,Zeidenstein,2
246274,Gill,Katiyar,2
238298,Prasadram,Cunliffe,2
225211,Barry,Krichel,2
246658,Hatim,Nitsche,2
447657,Reuven,Milicia,2
299837,Mahendra,Harnett,2
230246,Herbert,Hasham,2
470549,Yucel,Vakili,2
105934,Gor,Langford,2
233798,Pranas,Feinberg,2
461976,Berry,Papadias,2
415610,Tommaso,Baezner,2
457265,Sangeeta,Zeilberger,2
433455,Yannik,Eldridge,2
288270,Kitty,Gischer,2
250191,Lein,Luca,2
479210,Kristof,Haldar,2
450609,Christophe,Luca,2
106363,Anneli,Thimonier,2
210723,Aria,Saoudi,2
429423,Mabhin,Servi,2
459483,Shmuel,Docker,2
216728,Arvind,Zschoche,2
472560,Chenye,Azumi,2
439543,Qingxiang,Miyakawa,2
400984,Valdiodio,Swift,2
271063,Ramzi,Morrow,2
265991,Sreekrishna,Sluis,2
457924,Sumali,Perin,2
210166,Lena,Awdeh,2
415749,Ravishankar,Nittel,2
213623,Valeri,Hambrick,2
405104,IEEE,Georgakopoulos,2
279365,Weiyi,Provine,2
215355,Amabile,Pehl,2
237701,Yakkov,Harbusch,2
229859,Sugwoo,Iisaku,2
413801,Francesca,Beeson,2
449650,Tze,Danley,2
471419,Gully,Monarch,2
463431,Lalit,Samarati,2
443281,Tayeb,Walston,2
440423,Fumino,Marquardt,2
448257,Sanjeeva,Mahmud,2
489005,Gilbert,Onuegbe,2
433841,Deborah,Imataki,2
286334,Alenka,Sridhar,2
454211,Rutger,Jumpertz,2
405786,Unal,Cangellaris,2
460053,Oscar,Kroon,2
431571,Shounak,Kakkad,2
442736,Przemyslawa,Brandsma,2
453186,Gad,Nittel,2
219251,Gian,Braunschweig,2
293559,Mingdong,Cools,2
236634,Mohd,Falster,2
400466,Aran,Syrotiuk,2
206812,Abdelghani,Gyimothy,2
266816,Yongdong,Lowrie,2
447391,Sverrir,Muhlberg,2
434608,Vasilii,Blokdijk,2
268139,Ramachenga,Fritzsche,3
104419,Gererd,Schiettecatte,2
269893,Tayeb,McAlpine,2
482133,Tremaine,Chartres,2
212893,Perla,Conti,2
282432,Utz,Turnbull,2
422646,Alexius,Peltason,2
257170,Uli,Hooghiemstra,2
237819,Zine,Velardi,2
462370,Moty,Cappelli,2
447238,Shigehito,Comte,2
454449,Jasminko,Wilfing,2
444964,Tiina,Lalonde,2
413406,Elrique,Molberg,2
404875,Khatoun,Meszaros,2
451131,Alejandra,Jervis,2
246063,Nathan,Percebois,2
275372,Xuejia,Danecki,2
413266,Gonzalo,Baar,2
299620,Herb,Vesna,2
291570,Zhonghua,Comellas,2
248168,Rimli,VanScheik,2
407537,Fumiya,Walston,2
257507,Junsik,Glowinski,2
215785,Zita,Tetzlaff,2
215085,Vasilii,Covnot,2
472269,Shahid,Schapire,2
98246,Anestis,Mandell,2
281327,Marie,Poulakidas,2
201348,Renee,Esposito,2
104028,Eran,Matteis,2
97015,Snehasis,Asser,2
423348,Shaibal,Perng,2
106928,Hongzhu,Merks,2
472690,Tran,Glinert,2
255898,Phule,Kropp,2
462072,Munehiko,Kusakabe,2
471266,Youssef,Syang,2
97885,Seshu,Edelhoff,2
96108,Hatsukazu,Krychniak,2
107508,Rajmohan,Mapelli,2
472641,Zhanqiu,Peris,2
274857,Fayez,Luce,2
284234,Yongmin,Rullman,2
463444,Patricia,Zambonelli,3
265048,Toshimitsu,Bugrara,2
445279,Zeydy,Bultermann,2
234573,Kwangjo,Manders,2
200535,Vugranam,Isard,2
240346,Roded,Angelov,2
252407,Shih,Ritzmann,2
452296,Yucai,Stemann,2
98518,Gad,Rahimi,2
492289,Mong,Vilarrasa,2
207532,Lidong,Jeansoulin,2
230875,Keiichiro,Kushner,2
270959,Odysseas,Danley,2
456476,Spyrose,Lipner,2
226431,Alassane,Budinsky,2
425860,JoAnna,Bakhtari,2
467357,Suebskul,Lichtman,3
288495,Rayond,Solares,2
491415,Sanjoy,Nations,2
242508,Matt,Rahier,2
226643,Hauke,Marshall,2
94341,Bokyung,Serre,2
290201,Vasilis,Miara,2
205741,Takahiro,Staudhammer,2
206564,Mona,McFarlan,2
467706,Xianlong,Nastansky,2
445132,Yinlin,Bisiani,2
498121,Shushma,Itzigehl,2
237029,Jaewon,Chartres,2
264230,Kwan,Coorg,2
486337,Genta,Morrin,2
223748,Uwe,Knightly,2
222484,Masaki,Oskamp,2
474652,Gennadi,Gyorkos,2
285592,Kensyu,Beeson,2
424943,Yechezkel,Budinsky,2
409072,Vatsa,Kroha,2
286383,Teruyuki,Varker,2
442040,Siddarth,Kalefeld,2
447823,Lena,Reghbati,2
202988,Izaskun,Zwicker,2
416795,Aksel,Wossner,2
208269,Yuguang,Sury,2
234237,Falguni,Bugrara,2
405911,Moti,Billingsley,2
404164,Leucio,Yetto,2
294803,Hidefumi,Cyre,2
265876,Sudhanshu,Hatcliff,2
97756,Takanari,Hofstetter,2
222652,Vesna,Brendel,2
207873,Yoshimitsu,Kabayashi,2
242850,Hyuckchul,Ouhyoung,2
222384,Xinglin,Krybus,2
473524,Reinhold,Zultner,2
254963,Neven,Bharadwaj,2
473983,Danae,Khalil,2
488627,Sven,Barvinok,2
222023,Gian,Saoudi,2
496729,Zhonghua,Sigstam,2
212487,Toong,Cannane,2
282459,Rasiah,McFarlin,2
253461,Masali,Bottner,2
275200,Lucian,Angel,2
260150,Gonzalo,Menhoudj,2
475927,Geoff,Stassinopoulos,2
217485,Chaosheng,Mitzlaff,2
411721,Aleksander,Muchinsky,2
231702,Sahrah,Vieri,2
234289,Luisa,Wendorf,2
428621,Gro,Thebaut,2
444093,Xinan,Malabarba,2
446099,Aloys,Huttel,2
277286,Petter,Himler,2
251382,Pranas,Brobst,2
206286,Arno,Pocchiola,2
486364,Rosalyn,Ramras,2
252507,Rimli,DiGiano,2
252258,Venkatesan,Peak,2
298660,Idoia,Capobianchi,2
262443,Khun,Conta,2
292468,Berto,Kulisch,2
286683,Katsuyuki,Decaestecker,2
294018,Shietung,Pluym,2
468084,Yonghong,Basagni,2
284874,Vidar,Langford,3
443025,Kristin,Sethi,2
233358,Kersti,Hofmeyr,2
434365,Takahira,Isard,2
273469,Moheb,Perin,2
479123,Narain,Berstel,2
109380,Kagan,Luan,2
109809,Kazuhide,Cherinka,2
429121,Nevio,Azuma,2
422106,Taegyun,Standera,2
109891,Shigenori,Mawatari,2
472992,Marjo,Angot,2
97938,Aiichiro,Plavsic,2
96647,Eirik,Clouatre,2
242973,Parviz,Basagni,2
498480,Aran,Kenevan,2
486895,Steen,Plotkin,2
448275,Constantijn,Radivojevic,2
269305,Sergi,Prenel,2
239802,Elvis,Isard,2
283825,Moto,Srimani,2
221777,Eben,Kavraki,2
207823,Masadi,Conde,2
268887,Krister,Calkin,2
452798,Bezalel,Tsukune,2
102492,Piyawadee,Desikan,2
296171,Pradeep,Munke,2
290717,Fei,Stenning,2
247714,Vivian,Swist,2
280763,Richard,Alameldin,2
110765,Rutger,Hofmeyr,3
484755,Mototsugu,Kobuchi,2
287161,Gilbert,Parveen,2
453716,Kiyomitsu,Tsukuda,2
425438,Uma,Kleiser,2
259436,Gadiel,Hiraishi,2
294170,Valeri,Improta,2
416790,Mary,Mitchem,2
288045,Rafael,Godskesen,2
234312,Zissis,Ruther,2
253888,Sverrir,Menyhert,2
486477,Eldridge,Rattan,2
472121,Jenwei,Serra,2
290193,Felicidad,Shackel,2
439868,Toney,Gruenwald,2
485063,Sadok,Gecsel,2
